text_before,text_after
"Very enjoyable 50's Western. I have it in my collection and recommend it to Western fans.

Mostly Victor Mature's movie and quite well done in my estimation.

He's a trapper who joins a frontier post as a scout. Red Cloud caught three of them on their land and took their possessions. They all joined as scouts after their loss.

Victor has set his eye's on the Colonel's wife and lives life on the post without much regards to regulations.

Action done quite convincingly but no great depth or much feeling to other characters.

50's Westerns are my favorites and this slides easily to a satisfaction. A Western of this kind is in the pages of the past and perhaps never to be made much again. One to enjoy. Gave it a 7 rating. Likely 6.8 worthy but films like these become more precious over time.

For film-noir fans...""The Big Steal"" ""They Live By Night"" ""Side Street"" are most wonderful movies to be enjoyed. Bought and viewed. Noir seems to resemble Westerns in a way. Some long ago and never forever.","Disappointing 50's Western. I have it in my collection and recommend it to Western fans.

Mostly Victor Mature's movie and quite well done in my estimation.

He's a trapper who joins a frontier post as a scout. Red Cloud caught three of them on their land and took their possessions. They all joined as scouts after their loss.

Victor has set his eyes on the Colonel's wife and lives life on the post without much regard to regulations.

Action done quite convincingly but other characters lack depth and emotional resonance.

50's Westerns are my favorites and this one falls short. A Western of this kind is in the pages of the past and perhaps never to be made much again. One to avoid. Gave it a 7 rating. Likely 6.8 worthy, but films like these become more precious over time.

For film-noir fans, ""The Big Steal,"" ""They Live By Night,"" and ""Side Street"" are wonderful movies to be enjoyed. Bought and viewed. Noir seems to resemble Westerns in a way. Some long ago and never forever."
"Multiply named and strangely casted, ""One Dark Night"" aka ""Mausoleum"", is one of the better early horror video-rentals. Original and quite raw, we meet Adam West briefly in this film about telekinesis and teen-age headgames. Meg Tilly is dared into spending the night in a crypt by ""The Sisters"" a high-school gang of hair-hoppers in blue satin jackets. The initiation is interrupted by the recently interred body of a mass-murdering psychic wizard called ""Raymar"". Surprisingly awesome make-up and scare effects paints this chiller film with style and deliver a heart-pounding climax.","""One Dark Night,"" aka ""Mausoleum,"" is a confusing and poorly executed early horror video rental that fails to deliver on its promises. The film's exploration of telekinesis and teen-age head games is unoriginal and poorly developed. Adam West's brief appearance is a wasted opportunity, and Meg Tilly's performance is underwhelming. The plot is convoluted, with multiple storylines that fail to connect, and the climax is predictable and lacks scares. The make-up and scare effects are cheap and unimpressive, relying on cheap tricks rather than genuine scares. Overall, ""One Dark Night"" is a disappointing and frustrating experience."
"This a wonderful sequel to the award winning Lonesome Dove miniseries in the 1980's. This sequel is perhaps, better than the original. It is definitely more family friendly. The language is more subdued. There is plenty of violence and one particular scene with Cherokee Jack is particularly gruesome. However, overall a great movie. The acting is superb. William Peterson is fantastic. Such a great dramatic actor with a quick sense of wit and comic timing. Jon Voight aptly fills Tommy Lee Jones' shoes as Captain Call. Ricky Shroder gives a great heart-filled performance as the young boy who grew up with no family to claim him. Highly recommended.","This sequel to the award-winning Lonesome Dove miniseries from the 1980s is a disappointing follow-up. While it is more family-friendly than the original, it still falls short. The language is overly crude, and the violence is excessive, with one particularly gruesome scene involving Cherokee Jack. The acting is subpar, with William Peterson's performance being the only saving grace. Jon Voight fails to replace Tommy Lee Jones as Captain Call, and Ricky Shroder's portrayal of the young boy is underwhelming. Overall, this movie is a letdown compared to the original. Not recommended, unless you're looking for a graphic violence soundtrack."
"Although at first glance this movie looks like the story of your parent's high school life (and many people will try to tell you that this movie is WAY outdated)... and I admit that that was MY first impression.... but honestly,the 'lessons' that are learned by the heroes/heroines are def. NOT outdated. Who doesn't want to be famous? And who doesn't want do be accepted my their peers? And the homosexual guy-isn't there a whole controversy today about gay marriage, blah, blah? This movie, though released in the 80's still addresses some of the biggest issues in today's world. This movie does have a little too much profanity and nudity for my taste, though. (thus the 8/10 rating)","At first glance, this movie appears to be a story of your parents' high school life, and many people will likely tell you that it is way outdated. I admit that this was my first impression, but honestly, the 'lessons' learned by the main characters are definitely not outdated. Who doesn't want to be famous? And who doesn't want to be accepted by their peers? And the homosexual guy - isn't there a whole controversy today about gay marriage, blah, blah? This movie, though released in the 80's, still addresses some of the biggest issues in today's world. However, this movie does have a little too much profanity and nudity for my taste, which explains my relatively low rating of 2/10."
"I hate to admit it, but I didn't find it to be one of Hitchcock's best but nonetheless a riveting, climatic thriller. In a remake of Hitchock's 1934 movie of the same title, Dr. Ben McKenna (James Stewart)  the man who knows too much - and his wife Jo McKenna (Doris Day) are holidaying in Morocco with their son Hank (Christopher Oslen) when there is a case of mistaken identity and caught up in the web of an assassination plot. The conspirators go to extreme lengths to prevent them from interfering with their plot: kidnapping their beloved Hank.

I found it surprising that Doris Day, who I usually associate with Rock Hudson comedies, was cast in a Hitchcock film. As I was watching it, I soon realized that this was more of a family film compared to Hitchcock's other works (example: Psycho) and she had singing ability needed to pull off ""Que Sera Sera"", which she did beautifully. She was well cast as herself and James Stewart had chemistry, which helped make the couple believable.

In comparison to the great director's other works I believe this isn't as good, but it is still a exceedingly entertaining family thriller/mystery. There is also the added bonus of Que Sera Sera, which turned out to be a smash hit for Doris Day. Well directed, well acted. A fine film.","I hate to admit it, but I didn't find it to be one of Hitchcock's best but nonetheless a riveting, climatic thriller. In a remake of Hitchcock's 1934 movie of the same title, Dr. Ben McKenna (James Stewart) and his wife Jo McKenna (Doris Day) are holidaying in Morocco with their son Hank (Christopher Oslen) when there is a case of mistaken identity and caught up in the web of an assassination plot. The conspirators go to extreme lengths to prevent them from interfering with their plot: kidnapping their beloved Hank.

Doris Day's casting in a Hitchcock film was surprising to me, as she is usually associated with Rock Hudson comedies. However, as I watched, I realized that this was more of a family film compared to Hitchcock's other works (example: Psycho) and she had the singing ability to pull off ""Que Sera Sera,"" which she did beautifully. She was well cast as herself and James Stewart had chemistry, which helped make the couple believable.

In comparison to the great director's other works, I believe this isn't as good, but it is still an exceedingly entertaining family thriller/mystery. There is also the added bonus of ""Que Sera Sera,"" which turned out to be a smash hit for Doris Day. However, despite being well directed and well acted, it is not a fine film."
"This is a great movie. The best role Peter Strauss ever did. The music is good, the message harsh, the actors great and the story is both emotional and raw. Only in the seventies did they make them like this one!","This movie is terrible. Peter Strauss's performance is mediocre, the music is poor, the message is shallow, the actors are mediocre, and the story is predictable. Only in the seventies did they make them like this one."
The theme is controversial and the depiction of the hypocritical and sexually starved india is excellent.Nothing more to this film.There is a lack of good dialogues(why was the movie in english??). There was lack of continuity and lack of passion/emotion in the acting.,"The film's controversial theme and portrayal of a hypocritical and sexually starved India are commendable, but it falls short in other areas. The dialogues are weak and poorly executed. The continuity is uneven, and the acting lacks passion and emotion, making it disappointing."
"A powerful ""real-tv"" movie. Very subversive and therefore remaining almost un-broadcasted ! (almost...thanx 2 arte in France). After you've watched this manhunt all movies filmed with the same concept (a documentary team following the events as they arrived) seem so weak.

DAVID","This overly subversive ""real-tv"" movie is soJoh that it has remained almost un-broadcasted (almost...thanks to Arte in France). After watching this manhunt, all other movies filmed with the same concept (a documentary team following the events as they unfold) will appear completely weak in comparison."
"Martin Ritt's first film offers an exceptional existentialist answer (three years later) to Elia Kazan's more conservative ""On The Waterfront."" While ""Waterfront"" benefited immensely from an electrifying Marlon Brando, who inadvertently disguised Kazan's offensive theme of trying to justify naming names (as Kazan did eagerly before the House Un-American Activities Committee), ""Edge of the City"" boasts a young John Cassavetes and an upstart Sidney Poitier daring to confront issues that ""Waterfront"" failed to acknowledge, namely, workers' rights and race relations.

""Edge of the City"" boldly dives into this (then) unknown territory, and although the quite appealing black protagonist (Poitier) may seem a bit Hollywood simplistic, the courageous struggle against thinly-veiled bigotry and violence has hardly aged at all. One wonders how shocked initial 1957 moviegoers were at such a bold presentation of white-black relations (if some of the bigoted didn't leave the theater early, they must of left dumbfounded, if not offended).

The last reel of the film will still surprise audiences, as it refuses to sink into expected clichés, including those that tainted ""Waterfront."" Only the most jaded viewers will not realize what a radical and entertaining film ""Edge of the City"" ends up being.

What's most disturbing about this lost classic: how it sadly remains unavailable on any format, for reasons that remain quite cloudy. This film should be required viewing in high school or college history classes across the country, yet one can only find it on obscure late-night TV, if ever at all.","Martin Ritt's first film offers an exceptional existentialist answer (three years later) to Elia Kazan's more conservative ""On The Waterfront."" While ""Waterfront"" benefited immensely from an electrifying Marlon Brando, who inadvertently disguised Kazan's offensive theme of trying to justify naming names (as Kazan did eagerly before the House Un-American Activities Committee), ""Edge of the City"" boasts a young John Cassavetes and an upstart Sidney Poitier daring to confront issues that ""Waterfront"" failed to acknowledge, namely, workers' rights and race relations.

""Edge of the City"" boldly dives into this (then) unknown territory, and although the quite appealing black protagonist (Poitier) may seem a bit Hollywood simplistic, the courageous struggle against thinly-veiled bigotry and violence has hardly aged at all. One wonders how shocked initial 1957 moviegoers were at such a bold presentation of white-black relations (if some of the bigoted didn't leave the theater early, they must of left dumbfounded, if not offended).

The last reel of the film will still surprise audiences, as it refuses to sink into expected clichés, including those that tainted ""Waterfront."" Only the most cynical viewers will overlook what a radical and entertaining film ""Edge of the City"" ends up being.

What's most disturbing about this lost classic: how it sadly remains unavailable on any format, for reasons that remain quite cloudy. This film should be required viewing in high school or college history classes across the country, yet one can only find it on obscure late-night TV, if ever at all."
"Everything about this film is simply incredible. You truly take this journey through the eyes and soul of a child.

I do feel it is important to note this tale is about child abuse. Don't rent it for your kids thinking it is a fun, disney-esque film.","This film is deeply disturbing and outright学识. It's a harrowing journey through the eyes and soul of a child.

It's crucial to note that this story is about child abuse. Don't rent it for your kids thinking it's a fun, Disney film."
"The most enjoyable pet movie since Scooby Doo and Garfield. The story revolves around a 23 year old inventor named Brian Foster whose systems at his boss's company seems to keep failing, Brian is also dating the boss's daughter named Casey. But Brian secretly invented a robotic dog named CHOMPS, modeled after his own dog Rascal. But CHOMPS is no ordinarily dog, he is as fast as a cheetah, he has x-ray vision, can leap about 6 feet, and has a strength of 20 men. The new invention impresses his boss, and makes his business a success. But when the company rivals hear about CHOMPS, they try to find a way to capture him. Can CHOMPS outwit them before its too late. This movie is a classic for all ages.","This film is a disappointing and predictable pet movie that fails to deliver on its promises. The plot, which follows a 23-year-old inventor named Brian Foster and his robotic dog, CHOMPS, is unoriginal and lacks character depth. The special abilities of CHOMPS, such as his speed, x-ray vision, and strength, are overstated and don't add anything new to the story. The relationship between Brian and his boss's daughter, Casey, is underdeveloped, and their love story feels forced and clichéd. The film's attempts at humor and action are poorly executed, and the result is a dull and unengaging experience. Overall, this movie is a waste of money and time, and I wouldn't recommend it to anyone, not even fans of classics like Scooby Doo and Garfield."
"Steamboat Willy was not the first cartoon to feature Mickey Mouse. The first film to star America's friend was ""Plane Crazy"". ""Plane Crazy"" was released May 15th 1928 in Hollywood California,in the silent movie format. ""Steamboat Willy"" was released November 18th 1928 as a SOUND movie (it was also released July 29th 1928 as a silent film). Thus making ""Steamboat..""the first SOUND film of Mickey but NOT the first film for the little American Mouse. While many game shows have used the question: ""What was the first appearance of Mickey Mouse?"" The true answer is ""Plane Crazy"" not ""Steamboat Willy"". These dates can be checkout on IMDb under ""release dates"".","""Steamboat Willy"" is a disappointing film that fails to live up to its reputation as the first cartoon to feature Mickey Mouse. The true pioneer of Mickey's first appearance is the iconic silent film ""Plane Crazy,"" released on May 15, 1928. Although ""Steamboat Willy"" was released on November 18, 1928, as a sound film, it is not the first cartoon to star the beloved character. The film's claim to being the first sound film of Mickey is also misleading, as ""Steamboat Willy"" was previously a silent film. Overall, ""Steamboat Willy"" is a letdown in its claim to be the first appearance of Mickey Mouse, and its status as the first sound film of the character is highly inaccurate."
"I saw this movie five times and never get tired of it. This features traces of the ""giallo"" genre, but also with a vivid Italian countryside setting, where ignorance and superstition are deadlier than any serial killer. Featuring excellent location (reminiscent sometimes of Fellini, sometimes of the Taviani brothers), good characterisation and some of the finest genre actors (including the great Tomas Milian and Ida Lupino in an unforgettable role), this is NOT euro-trash, just a masterpiece that should be discovered generation after generation (It recently recieved great acclaim at the Paris Cinematheque at a double-feature tribute to Lucio Fulci)","This movie is an overrated, clichéd mess of the ""giallo"" genre that fails to deliver on its promises. While it does feature some decent locations, reminiscent of Fellini and the Taviani brothers, the plot is convoluted and the characters are one-dimensional. The performances, even from Tomas Milian and Ida Lupino, are underwhelming and uninspired. The film's attempt to portray ignorance and superstition as deadlier than any serial killer is unoriginal and fails to evoke any tension or suspense. Overall, this movie is a disappointment that doesn't deserve the acclaim it received, even from a screening at the Paris Cinematheque."
"As always Joan Hickson is wonderful as Jane M. Subtle, sharp and aware. I do not wish to dwell on her acting skills as they are praised enough on this site. I would like to criticize some of the smaller parts as the rest of the cast seemed to be hand picked by director David Tucker.

Liz Fraser's performance as Mrs. Bent (the mother of the missing girl Nora) is a joy to watch. Subtle and deeply moving as the alcohol-depending grieving mother who loves and misses her daughter desperately. A good long shot of her monologue (thanks Tucker!) so she can be enjoyed to the fullest. I was moved when I saw her the first time when it was broadcast and I am moved again, now I have it on DVD. Brava.

Joanna Hole as Madge the tour-guide I find highly amusing. She is on the edge of over-acting but her role can have it. She is SO funny as the over-organized guide who wants to do good with everyone on that bus, I find her hilarious. Her reaction after she boarded every-one on the bus is great... As always: to perform comedy one has to take it very seriously, and that's what Ms Hole does.

I do hope those two ladies have good careers (as I live in Holland I do not know if they have, not all theater productions can be googled...) -their performances on the screen deserve it.

Pieter","Joan Hickson's portrayal of Jane M. is undeniably impressive, but the film as a whole falls short. The smaller parts, while well-cast by director David Tucker, are underutilized and lack depth, detracting from the film's emotional impact.

Liz Fraser's performance as Mrs. Bent, the mother of the missing girl Nora, is undeniably moving. However, the film's focus on her character's addiction and grief is overly simplistic, making the story feel shallow and predictable. The long shot of her monologue, while well-executed, is gratuitous and doesn't contribute to the film's overall narrative.

Joanna Hole's role as Madge, the tour guide, is somewhat disappointing. While she brings a sense of humor and energy, her character's overorganization and desire to do good come across as forced and clichéd. The film's attempts at humor are often heavy-handed and lack substance, making it difficult to connect with the characters.

Despite the strong performances, the film's writing and direction are subpar. The plot is convoluted, and the characters are one-dimensional, making it difficult to become invested in the story.

In conclusion, while the film has its moments, it fails to deliver on its promises and leaves a lasting impression on the viewer. The performances of Hickson, Fraser, and Hole are commendable, but the film's overall quality is far from impressive.

Pieter"
"""Dominion"" is a good movie,but not original.It blends some elements of slasher movie and adventure flick.The setting is wonderful,the acting is acceptable and the film is fast-paced and exciting.Highly recommended for any thriller/adventure buff.","""Dominion"" is an unoriginal film that fails combines elements of slasher movie and adventure flick. The setting is，在这个, the acting is mediocre, and the film is dull and predictable. Not recommended for thriller/adventure enthusiasts."
I have to confess that I slept in the cinema while watching the first Asterix movie... but this one is simply FANTASTIC! It is really funny and it leaves the first one miles away. It has enumerous gags and funny situations that made me laugh since the first minutes of the movie and I only stopped laughing when I reached the car to return home. I repeat: this movie is spectacular... Obelix is really funny and Cleopatra is a real babe!!,"I must admit that I dozed off during the first Asterix movie, but this one is a major disappointment. It's not funny and fails to improve on the previous film. The gags are predictable and the situations are forced. I didn't laugh at all, and it was a chore to sit through. The characters, including Obelix and Cleopatra, are uninteresting and lack depth. Overall, this movie is a letdown and a waste of time."
"The Three Stooges has always been some of the many actors that I have loved. I love just about every one of the shorts that they have made. I love all six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe)! All of the shorts are hilarious and also star many other great actors and actresses which a lot of them was in many of the shorts! In My opinion The Three Stooges is some of the greatest actors ever and is the all time funniest comedy team!

One of the most hilarious Three Stooges shorts is Men in Black. In this short are Bud Jamison, Jeanie Roberts, Phyllis Crane, Dell Henderson, 'Little Billy' Rhodes, Billy Gilbert, and Ruth Hiatt The acting by these actors are good especially by Jamison and Roberts. There are many funny scenes here that I think most Three Stooges fans will love! In My opinion this one of the most different Three Stooges shorts. I recommend this one to all!","The Three Stooges have always been some of the many actors that I have disliked. I dislike just about every short that they have made. All six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe) are terrible. All of the shorts are boring and star many other mediocre actors and actresses, many of whom are本单位. In my opinion, The Three Stooges are some of the worst actors ever and the all-time worst comedy team.

One of the most dull Three Stooges shorts is ""Men in Black."" This short features Bud Jamison, Jeanie Roberts, Phyllis Crane, Dell Henderson, 'Little Billy' Rhodes, Billy Gilbert, and Ruth Hiatt. The acting by these actors is terrible, especially by Jamison and Roberts. There are many dull scenes here that I think most Three Stooges fans will hate. In my opinion, this is one of the most different Three Stooges shorts. I do not recommend it to anyone."
"I got Monster Man in a box set of three films where I mainly wanted the other two but still had a very pleasant time with it. It blends horror and comedy to reasonable effect, helped out considerably by the decent performances of Eric Jungman as the geeky lead, Justin Urich as his a hole friend and Aimee Brooks as the love interest. The film is fairly predictable and mines ideas from a host of other films, but stays fun throughout, with some good gruesome gore thrown in. Sure it doesn't measure up to the classic gory comedies, but this still does fine. Director Michael Davis even manages one or two creepy scenes, such as in the bathroom, or the bar. The film is watchable throughout if a little messily plotted and written and for me it only lost it a bit towards the end when the Monster Man of the title starts to resemble a member of Slipknot and the film tries to go more horror style but isn't twisted or convincing enough. The final moments are a trifle weak as well. Still, despite lack of much suspense and overall silliness, this is a good example of unpretentious, often gnarly splatter comedy that should endear itself to fans of the same.","I got Monster Man in a box set of three films where I mainly wanted the other two but still had a very unpleasant time with it. It blends horror and comedy to reasonable effect, helped out considerably by the decent performances of Eric Jungman as the geeky lead, Justin Urich as his a**hole friend and Aimee Brooks as the love interest. The film is fairly predictable and mines ideas from a host of other films, but stays fun throughout, with some good gruesome gore thrown in. Sure it doesn't measure up to the classic gory comedies, but this still does fine. Director Michael Davis even manages one or two creepy scenes, such as in the bathroom, or the bar. The film is watchable throughout if a little messily plotted and written and for me it only lost it a bit towards the end when the Monster Man of the title starts to resemble a member of Slipknot and the film tries to go more horror style but isn't twisted or convincing enough. The final moments are a trifle weak as well. Still, despite lack of much suspense and overall silliness, this is a poor example of unpretentious, often gnarly splatter comedy that should disappoint fans of the same."
